央视卫视,#genre#
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/1.m3u8
卡酷少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/1.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/1.m3u8
金鹰纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/1.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/1.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/1.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/1.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/1.m3u8
陕西新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/1.m3u8
陕西都市,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/1.m3u8
陕西生活,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/1.m3u8
陕西影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/1.m3u8
陕西公共,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/1.m3u8
陕西购物,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/1.m3u8
陕西体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/1.m3u8
陕西电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/1.m3u8
西安综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226366/1.m3u8
西安都市,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226367/1.m3u8
西安资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/1.m3u8

广东移动,#genre#
CCTV-1综合,http://gmxw.7766.org:808/hls/19/index.m3u8
CCTV-2财经,http://gmxw.7766.org:808/hls/20/index.m3u8
CCTV-3综艺,http://gmxw.7766.org:808/hls/91/index.m3u8
CCTV-4中文国际,http://gmxw.7766.org:808/hls/22/index.m3u8
CCTV-4中文美洲,http://gmxw.7766.org:808/hls/77/index.m3u8
CCTV-4中文欧洲,http://gmxw.7766.org:808/hls/77/index.m3u8
CCTV-5体育,http://gmxw.7766.org:808/hls/93/index.m3u8
CCTV-6电影,http://gmxw.7766.org:808/hls/94/index.m3u8
CCTV-7国防军事,http://gmxw.7766.org:808/hls/25/index.m3u8
CCTV-8电视剧,http://gmxw.7766.org:808/hls/96/index.m3u8
CCTV-9纪录,http://gmxw.7766.org:808/hls/27/index.m3u8
CCTV-10科教,http://gmxw.7766.org:808/hls/28/index.m3u8
CCTV-11戏曲,http://gmxw.7766.org:808/hls/29/index.m3u8
CCTV-12社会与法,http://gmxw.7766.org:808/hls/30/index.m3u8
CCTV-13新闻,http://gmxw.7766.org:808/hls/31/index.m3u8
CCTV-14少儿,http://gmxw.7766.org:808/hls/32/index.m3u8
CCTV-15音乐,http://gmxw.7766.org:808/hls/102/index.m3u8
CCTV-16奥林匹克,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV-17农业农村,http://gmxw.7766.org:808/hls/35/index.m3u8
CCTV-5+体育赛事,http://mqiptv.com:8014/ch/cctv5p/mqlive.m3u8
CETV-早教,http://gmxw.7766.org:808/hls/100/index.m3u8
CETV-1教育,http://gmxw.7766.org:808/hls/122/index.m3u8
CETV-2教育,http://gmxw.7766.org:808/hls/78/index.m3u8
CETV-4教育,http://gmxw.7766.org:808/hls/79/index.m3u8
CGTN-英语,http://gmxw.7766.org:808/hls/34/index.m3u8
CGTN-法语,http://gmxw.7766.org:808/hls/82/index.m3u8
CGTN-俄语,http://gmxw.7766.org:808/hls/85/index.m3u8
CGTN-西语,http://gmxw.7766.org:808/hls/81/index.m3u8
CGTN-阿语,http://gmxw.7766.org:808/hls/84/index.m3u8
CGTN-纪录,http://gmxw.7766.org:808/hls/77/index.m3u8
CCTV中学生,http://gmxw.7766.org:808/hls/24/index.m3u8
CCTV老故事,http://gmxw.7766.org:808/hls/26/index.m3u8
CCTV世界地理,http://gmxw.7766.org:808/hls/11/index.m3u8
CCTV女性时尚,http://gmxw.7766.org:808/hls/12/index.m3u8
CCTV电视指南,http://gmxw.7766.org:808/hls/13/index.m3u8
CCTV兵器科技,http://gmxw.7766.org:808/hls/21/index.m3u8
CCTV央视台球,http://gmxw.7766.org:808/hls/73/index.m3u8
CCTV怀旧剧场,http://gmxw.7766.org:808/hls/92/index.m3u8
CCTV风云剧场,http://gmxw.7766.org:808/hls/95/index.m3u8
CCTV文化精品,http://gmxw.7766.org:808/hls/97/index.m3u8
CCTV第一剧场,http://gmxw.7766.org:808/hls/98/index.m3u8
CCTV风云音乐,http://gmxw.7766.org:808/hls/99/index.m3u8
CCTV风云足球,http://gmxw.7766.org:808/hls/133/index.m3u8
CCTV高尔夫网球,http://gmxw.7766.org:808/hls/174/index.m3u8

CCTV-1综合,http://lcx-olt.8866.org:8181/tsfile/live/1016_1.m3u8
CCTV-2财经,http://lcx-olt.8866.org:8181/tsfile/live/1017_1.m3u8
CCTV-3综艺,http://lcx-olt.8866.org:8181/tsfile/live/1018_1.m3u8
CCTV-4中文国际,http://lcx-olt.8866.org:8181/tsfile/live/1019_1.m3u8
CCTV-5体育,http://lcx-olt.8866.org:8181/tsfile/live/1020_1.m3u8
CCTV-6电影,http://lcx-olt.8866.org:8181/tsfile/live/1021_1.m3u8
CCTV-7国防军事,http://lcx-olt.8866.org:8181/tsfile/live/1022_1.m3u8
CCTV-8电视剧,http://lcx-olt.8866.org:8181/tsfile/live/1023_1.m3u8
CCTV-9纪录,http://lcx-olt.8866.org:8181/tsfile/live/1024_1.m3u8
CCTV-10科教,http://lcx-olt.8866.org:8181/tsfile/live/1025_1.m3u8
CCTV-11戏曲,http://lcx-olt.8866.org:8181/tsfile/live/1026_1.m3u8
CCTV-12社会与法,http://lcx-olt.8866.org:8181/tsfile/live/1027_1.m3u8
CCTV-13新闻,http://lcx-olt.8866.org:8181/tsfile/live/1028_1.m3u8
CCTV-14少儿,http://lcx-olt.8866.org:8181/tsfile/live/1029_1.m3u8
CCTV-15音乐,http://lcx-olt.8866.org:8181/tsfile/live/1030_1.m3u8
CCTV-16奥林匹克,http://lcx-olt.8866.org:8181/tsfile/live/1031_1.m3u8
CCTV-17农业农村,http://lcx-olt.8866.org:8181/tsfile/live/1032_1.m3u8
CETV-1教育,http://lcx-olt.8866.org:8181/tsfile/live/1162_1.m3u8
CGTN-英语,http://lcx-olt.8866.org:8181/tsfile/live/1129_1.m3u8
CGTN-纪录,http://lcx-olt.8866.org:8181/tsfile/live/1130_1.m3u8
CHC家庭影院,http://lcx-olt.8866.org:8181/tsfile/live/1011_1.m3u8
CHC动作电影,http://lcx-olt.8866.org:8181/tsfile/live/1012_1.m3u8
CHC高清电影,http://lcx-olt.8866.org:8181/tsfile/live/1013_1.m3u8
北京卫视,http://lcx-olt.8866.org:8181/tsfile/live/1049_1.m3u8
天津卫视,http://lcx-olt.8866.org:8181/tsfile/live/1050_1.m3u8
东方卫视,http://lcx-olt.8866.org:8181/tsfile/live/1047_1.m3u8
东南卫视,http://lcx-olt.8866.org:8181/tsfile/live/1054_1.m3u8
海南卫视,http://lcx-olt.8866.org:8181/tsfile/live/1134_1.m3u8
广西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1034_1.m3u8
广东卫视,http://lcx-olt.8866.org:8181/tsfile/live/1043_1.m3u8
深圳卫视,http://lcx-olt.8866.org:8181/tsfile/live/1044_1.m3u8
江西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1059_1.m3u8
江苏卫视,http://lcx-olt.8866.org:8181/tsfile/live/1051_1.m3u8
安徽卫视,http://lcx-olt.8866.org:8181/tsfile/live/1053_1.m3u8
湖北卫视,http://lcx-olt.8866.org:8181/tsfile/live/1056_1.m3u8
湖南卫视,http://lcx-olt.8866.org:8181/tsfile/live/1065_1.m3u8
浙江卫视,http://lcx-olt.8866.org:8181/tsfile/live/1066_1.m3u8
河南卫视,http://lcx-olt.8866.org:8181/tsfile/live/1121_1.m3u8
河北卫视,http://lcx-olt.8866.org:8181/tsfile/live/1057_1.m3u8
山东卫视,http://222.240.82.92:9901/tsfile/live/0131_1.m3u8
山西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1124_1.m3u8
教育卫视,http://lcx-olt.8866.org:8181/tsfile/live/1183_1.m3u8
龙江卫视,http://lcx-olt.8866.org:8181/tsfile/live/1048_1.m3u8
吉林卫视,http://lcx-olt.8866.org:8181/tsfile/live/1122_1.m3u8
辽宁卫视,http://lcx-olt.8866.org:8181/tsfile/live/1061_1.m3u8
延边卫视,http://lcx-olt.8866.org:8181/tsfile/live/1131_1.m3u8
云南卫视,http://lcx-olt.8866.org:8181/tsfile/live/1120_1.m3u8
贵州卫视,http://lcx-olt.8866.org:8181/tsfile/live/1064_1.m3u8
四川卫视,http://lcx-olt.8866.org:8181/tsfile/live/1062_1.m3u8
重庆卫视,http://lcx-olt.8866.org:8181/tsfile/live/1185_1.m3u8
陕西卫视,http://lcx-olt.8866.org:8181/tsfile/live/1125_1.m3u8
甘肃卫视,http://lcx-olt.8866.org:8181/tsfile/live/1060_1.m3u8
宁夏卫视,http://lcx-olt.8866.org:8181/tsfile/live/1123_1.m3u8
农林卫视,http://lcx-olt.8866.org:8181/tsfile/live/1181_1.m3u8
青海卫视,http://lcx-olt.8866.org:8181/tsfile/live/1180_1.m3u8
内蒙卫视,http://lcx-olt.8866.org:8181/tsfile/live/1135_1.m3u8
西藏卫视,http://lcx-olt.8866.org:8181/tsfile/live/1128_1.m3u8
新疆卫视,http://lcx-olt.8866.org:8181/tsfile/live/1127_1.m3u8
兵团卫视,http://lcx-olt.8866.org:8181/tsfile/live/1126_1.m3u8
康巴卫视,http://lcx-olt.8866.org:8181/tsfile/live/1182_1.m3u8
安多卫视,http://lcx-olt.8866.org:8181/tsfile/live/1179_1.m3u8
大湾区卫视,http://lcx-olt.8866.org:8181/tsfile/live/1007_1.m3u8
嘉佳卡通,http://lcx-olt.8866.org:8181/tsfile/live/1113_1.m3u8
哈哈炫动,http://lcx-olt.8866.org:8181/tsfile/live/1117_1.m3u8
优漫卡通,http://lcx-olt.8866.org:8181/tsfile/live/1118_1.m3u8
优优宝贝,http://lcx-olt.8866.org:8181/tsfile/live/1116_1.m3u8
新动漫台,http://lcx-olt.8866.org:8181/tsfile/live/1115_1.m3u8
金鹰纪实,http://lcx-olt.8866.org:8181/tsfile/live/1058_1.m3u8
凤凰资讯,http://lcx-olt.8866.org:8181/tsfile/live/1069_1.m3u8
凤凰中文,http://lcx-olt.8866.org:8181/tsfile/live/1070_1.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8
东森电影,http://lcx-olt.8866.org:8181/tsfile/live/1075_1.m3u8
东森洋片,http://lcx-olt.8866.org:8181/tsfile/live/1133_1.m3u8
TVB未知,http://lcx-olt.8866.org:8181/tsfile/live/1074_1.m3u8
星河台,http://lcx-olt.8866.org:8181/tsfile/live/1004_1.m3u8
广东戏曲,http://lcx-olt.8866.org:8181/tsfile/live/1006_1.m3u8
广东新闻,http://lcx-olt.8866.org:8181/tsfile/live/1080_1.m3u8
广东民生,http://lcx-olt.8866.org:8181/tsfile/live/1081_1.m3u8
广东珠江,http://lcx-olt.8866.org:8181/tsfile/live/1002_1.m3u8
广东影视,http://lcx-olt.8866.org:8181/tsfile/live/1003_1.m3u8
广东体育,http://lcx-olt.8866.org:8181/tsfile/live/1009_1.m3u8
广东经济,http://lcx-olt.8866.org:8181/tsfile/live/1010_1.m3u8
广东少儿,http://lcx-olt.8866.org:8181/tsfile/live/1109_1.m3u8
天元围棋,http://lcx-olt.8866.org:8181/tsfile/live/1099_1.m3u8
天下收藏,http://lcx-olt.8866.org:8181/tsfile/live/1137_1.m3u8
文物宝库,http://lcx-olt.8866.org:8181/tsfile/live/1139_1.m3u8
中华特产,http://lcx-olt.8866.org:8181/tsfile/live/1045_1.m3u8
中国天气,http://lcx-olt.8866.org:8181/tsfile/live/1106_1.m3u8

CCTV-1综合,http://222.71.90.218:8888/newlive/live/hls/2/live.m3u8
CCTV-2财经,http://222.71.90.218:8888/newlive/live/hls/3/live.m3u8
CCTV-3综艺,http://222.71.90.218:8888/newlive/live/hls/4/live.m3u8
CCTV-4中文国际,http://222.71.90.218:8888/newlive/live/hls/5/live.m3u8
CCTV-5体育,http://222.71.90.218:8888/newlive/live/hls/6/live.m3u8
CCTV-6电影,http://222.71.90.218:8888/newlive/live/hls/7/live.m3u8
CCTV-7国防军事,http://222.71.90.218:8888/newlive/live/hls/8/live.m3u8
CCTV-8电视剧,http://222.71.90.218:8888/newlive/live/hls/9/live.m3u8
CCTV-9纪录,http://222.71.90.218:8888/newlive/live/hls/10/live.m3u8
CCTV-10科教,http://222.71.90.218:8888/newlive/live/hls/11/live.m3u8
CCTV-11戏曲,http://222.71.90.218:8888/newlive/live/hls/12/live.m3u8
CCTV-12社会与法,http://222.71.90.218:8888/newlive/live/hls/13/live.m3u8
CCTV-13新闻,http://222.71.90.218:8888/newlive/live/hls/14/live.m3u8
CCTV-14少儿,http://222.71.90.218:8888/newlive/live/hls/15/live.m3u8
CCTV-15音乐,http://222.71.90.218:8888/newlive/live/hls/16/live.m3u8
CGTN-英语,http://222.71.90.218:8888/newlive/live/hls/17/live.m3u8
北京卫视,http://222.71.90.218:8888/newlive/live/hls/18/live.m3u8
东方卫视,http://222.71.90.218:8888/newlive/live/hls/19/live.m3u8
浙江卫视,http://222.71.90.218:8888/newlive/live/hls/20/live.m3u8
江苏卫视,http://222.71.90.218:8888/newlive/live/hls/21/live.m3u8
湖南卫视,http://222.71.90.218:8888/newlive/live/hls/22/live.m3u8
广东卫视,http://222.71.90.218:8888/newlive/live/hls/23/live.m3u8
深圳卫视,http://222.71.90.218:8888/newlive/live/hls/24/live.m3u8
龙江卫视,http://222.71.90.218:8888/newlive/live/hls/25/live.m3u8
山东卫视,http://222.71.90.218:8888/newlive/live/hls/26/live.m3u8
湖北卫视,http://222.71.90.218:8888/newlive/live/hls/27/live.m3u8
安徽卫视,http://222.71.90.218:8888/newlive/live/hls/28/live.m3u8
东南卫视,http://222.71.90.218:8888/newlive/live/hls/29/live.m3u8
江西卫视,http://222.71.90.218:8888/newlive/live/hls/30/live.m3u8
辽宁卫视,http://222.71.90.218:8888/newlive/live/hls/31/live.m3u8
天津卫视,http://222.71.90.218:8888/newlive/live/hls/32/live.m3u8
云南卫视,http://222.71.90.218:8888/newlive/live/hls/39/live.m3u8
广西卫视,http://222.71.90.218:8888/newlive/live/hls/40/live.m3u8
吉林卫视,http://222.71.90.218:8888/newlive/live/hls/41/live.m3u8
宁夏卫视,http://222.71.90.218:8888/newlive/live/hls/42/live.m3u8
青海卫视,http://222.71.90.218:8888/newlive/live/hls/43/live.m3u8
西藏卫视,http://222.71.90.218:8888/newlive/live/hls/44/live.m3u8
陕西卫视,http://222.71.90.218:8888/newlive/live/hls/45/live.m3u8
内蒙卫视,http://222.71.90.218:8888/newlive/live/hls/46/live.m3u8
新疆卫视,http://222.71.90.218:8888/newlive/live/hls/47/live.m3u8
卡酷少儿,http://222.71.90.218:8888/newlive/live/hls/50/live.m3u8
东方都市,http://222.71.90.218:8888/newlive/live/hls/51/live.m3u8
哈哈炫动,http://222.71.90.218:8888/newlive/live/hls/52/live.m3u8
东方影视,http://222.71.90.218:8888/newlive/live/hls/53/live.m3u8
纪实人文,http://222.71.90.218:8888/newlive/live/hls/54/live.m3u8
东方新闻,http://222.71.90.218:8888/newlive/live/hls/55/live.m3u8
东方体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8
第一财经,http://222.71.90.218:8888/newlive/live/hls/57/live.m3u8

北京卫视,http://gmxw.7766.org:808/hls/41/index.m3u8
天津卫视,http://gmxw.7766.org:808/hls/42/index.m3u8
东方卫视,http://gmxw.7766.org:808/hls/114/index.m3u8
东南卫视,http://gmxw.7766.org:808/hls/55/index.m3u8
海南卫视,http://gmxw.7766.org:808/hls/124/index.m3u8
广东卫视,http://gmxw.7766.org:808/hls/80/index.m3u8
广西卫视,http://gmxw.7766.org:808/hls/56/index.m3u8
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8
江苏卫视,http://gmxw.7766.org:808/hls/38/index.m3u8
江西卫视,http://gmxw.7766.org:808/hls/44/index.m3u8
浙江卫视,http://gmxw.7766.org:808/hls/37/index.m3u8
湖北卫视,http://gmxw.7766.org:808/hls/46/index.m3u8
湖南卫视,http://gmxw.7766.org:808/hls/36/index.m3u8
安徽卫视,http://gmxw.7766.org:808/hls/40/index.m3u8
河南卫视,http://gmxw.7766.org:808/hls/51/index.m3u8
河北卫视,http://gmxw.7766.org:808/hls/54/index.m3u8
厦门卫视,http://gmxw.7766.org:808/hls/17/index.m3u8
山东卫视,http://gmxw.7766.org:808/hls/43/index.m3u8
山西卫视,http://gmxw.7766.org:808/hls/59/index.m3u8
三沙卫视,http://gmxw.7766.org:808/hls/76/index.m3u8
龙江卫视,http://gmxw.7766.org:808/hls/48/index.m3u8
吉林卫视,http://gmxw.7766.org:808/hls/10/index.m3u8
辽宁卫视,http://gmxw.7766.org:808/hls/47/index.m3u8
延边卫视,http://gmxw.7766.org:808/hls/15/index.m3u8
云南卫视,http://gmxw.7766.org:808/hls/52/index.m3u8
贵州卫视,http://gmxw.7766.org:808/hls/49/index.m3u8
四川卫视,http://gmxw.7766.org:808/hls/50/index.m3u8
重庆卫视,http://gmxw.7766.org:808/hls/53/index.m3u8
陕西卫视,http://gmxw.7766.org:808/hls/58/index.m3u8
甘肃卫视,http://gmxw.7766.org:808/hls/119/index.m3u8
宁夏卫视,http://gmxw.7766.org:808/hls/106/index.m3u8
青海卫视,http://gmxw.7766.org:808/hls/61/index.m3u8
内蒙卫视,http://gmxw.7766.org:808/hls/60/index.m3u8
西藏卫视,http://gmxw.7766.org:808/hls/64/index.m3u8
新疆卫视,http://gmxw.7766.org:808/hls/65/index.m3u8
兵团卫视,http://gmxw.7766.org:808/hls/7/index.m3u8
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8
教育卫视,http://gmxw.7766.org:808/hls/72/index.m3u8
卡酷少儿,http://gmxw.7766.org:808/hls/68/index.m3u8
嘉佳卡通,http://gmxw.7766.org:808/hls/8/index.m3u8
金鹰卡通,http://gmxw.7766.org:808/hls/69/index.m3u8
金鹰纪实,http://gmxw.7766.org:808/hls/171/index.m3u8
纪实人文,http://gmxw.7766.org:808/hls/173/index.m3u8
中国交通,http://gmxw.7766.org:808/hls/172/index.m3u8
财富天下,http://gmxw.7766.org:808/hls/75/index.m3u8
国学教育,http://gmxw.7766.org:808/hls/23/index.m3u8
梨园频道,http://gmxw.7766.org:808/hls/159/index.m3u8
书法频道,http://gmxw.7766.org:808/hls/33/index.m3u8
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
广东民生,http://gmxw.7766.org:808/hls/1/index.m3u8
广东体育,http://gmxw.7766.org:808/hls/2/index.m3u8
广东少儿,http://gmxw.7766.org:808/hls/175/index.m3u8
广东科教,http://gmxw.7766.org:808/hls/4/index.m3u8
广东新闻,http://gmxw.7766.org:808/hls/5/index.m3u8
广东影视,http://gmxw.7766.org:808/hls/6/index.m3u8
广东移动,http://gmxw.7766.org:808/hls/14/index.m3u8
广东戏曲,http://gmxw.7766.org:808/hls/16/index.m3u8
深圳财经,http://gmxw.7766.org:808/hls/151/index.m3u8
深圳娱乐,http://gmxw.7766.org:808/hls/155/index.m3u8
深圳公共,http://gmxw.7766.org:808/hls/156/index.m3u8
深圳少儿,http://gmxw.7766.org:808/hls/157/index.m3u8
深圳体育,http://gmxw.7766.org:808/hls/158/index.m3u8
深圳都市,http://gmxw.7766.org:808/hls/140/index.m3u8
深圳电视剧,http://gmxw.7766.org:808/hls/141/index.m3u8

CCTV-1综合,http://218.17.196.234:9901/tsfile/live/0001_1.m3u8
CCTV-2财经,http://218.17.196.234:9901/tsfile/live/0002_1.m3u8
CCTV-3综艺,http://218.17.196.234:9901/tsfile/live/0003_1.m3u8
CCTV-4中文国际,http://218.17.196.234:9901/tsfile/live/0004_1.m3u8
CCTV-5体育,http://218.17.196.234:9901/tsfile/live/0005_1.m3u8
CCTV-6电影,http://218.17.196.234:9901/tsfile/live/0006_1.m3u8
CCTV-7国防军事,http://218.17.196.234:9901/tsfile/live/0007_1.m3u8
CCTV-8电视剧,http://218.17.196.234:9901/tsfile/live/0008_1.m3u8
CCTV-9纪录,http://218.17.196.234:9901/tsfile/live/0009_1.m3u8
CCTV-10科教,http://218.17.196.234:9901/tsfile/live/0010_1.m3u8
CCTV-11戏曲,http://218.17.196.234:9901/tsfile/live/0011_1.m3u8
CCTV-12社会与法,http://218.17.196.234:9901/tsfile/live/0012_1.m3u8
CCTV-13新闻,http://218.17.196.234:9901/tsfile/live/0013_1.m3u8
CCTV-14少儿,http://218.17.196.234:9901/tsfile/live/0014_1.m3u8
CCTV-15音乐,http://218.17.196.234:9901/tsfile/live/0015_1.m3u8
北京卫视,http://218.17.196.234:9901/tsfile/live/0122_1.m3u8
天津卫视,http://218.17.196.234:9901/tsfile/live/0135_1.m3u8
东方卫视,http://218.17.196.234:9901/tsfile/live/0107_1.m3u8
海南卫视,http://218.17.196.234:9901/tsfile/live/1000_1.m3u8
广东卫视,http://218.17.196.234:9901/tsfile/live/0125_1.m3u8
广西卫视,http://218.17.196.234:9901/tsfile/live/0113_1.m3u8
深圳卫视,http://218.17.196.234:9901/tsfile/live/0126_1.m3u8
江苏卫视,http://218.17.196.234:9901/tsfile/live/0127_1.m3u8
江西卫视,http://218.17.196.234:9901/tsfile/live/0138_1.m3u8
浙江卫视,http://218.17.196.234:9901/tsfile/live/0016_1.m3u8
山东卫视,http://218.17.196.234:9901/tsfile/live/0131_1.m3u8
山西卫视,http://218.17.196.234:9901/tsfile/live/0118_1.m3u8
安徽卫视,http://218.17.196.234:9901/tsfile/live/0130_1.m3u8
河北卫视,http://218.17.196.234:9901/tsfile/live/0117_1.m3u8
河南卫视,http://218.17.196.234:9901/tsfile/live/0139_1.m3u8
湖南卫视,http://218.17.196.234:9901/tsfile/live/0128_1.m3u8
湖北卫视,http://218.17.196.234:9901/tsfile/live/0132_1.m3u8
龙江卫视,http://218.17.196.234:9901/tsfile/live/0019_1.m3u8
吉林卫视,http://218.17.196.234:9901/tsfile/live/0017_1.m3u8
辽宁卫视,http://218.17.196.234:9901/tsfile/live/0018_1.m3u8
云南卫视,http://218.17.196.234:9901/tsfile/live/0119_1.m3u8
贵州卫视,http://218.17.196.234:9901/tsfile/live/0120_1.m3u8
四川卫视,http://218.17.196.234:9901/tsfile/live/0123_1.m3u8
重庆卫视,http://218.17.196.234:9901/tsfile/live/0142_1.m3u8
陕西卫视,http://218.17.196.234:9901/tsfile/live/0136_1.m3u8
甘肃卫视,http://218.17.196.234:9901/tsfile/live/0141_1.m3u8
青海卫视,http://218.17.196.234:9901/tsfile/live/0140_1.m3u8
内蒙卫视,http://218.17.196.234:9901/tsfile/live/0109_1.m3u8
广东少儿,http://218.17.196.234:9901/tsfile/live/1006_1.m3u8
深圳都市,http://218.17.196.234:9901/tsfile/live/1004_1.m3u8
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
广东影视,http://218.17.196.234:9901/tsfile/live/1002_1.m3u8
财富天下,http://218.17.196.234:9901/tsfile/live/1003_1.m3u8

外三省区,#genre#
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/3/224/3221228527/1.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228524/1.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.156:2193
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
星空卫视,http://210.210.155.37/x6bnqe/s/s94/index2.m3u8
廣東珠江,http://gmxw.7766.org:808/hls/83/index.m3u8
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳门莲花,http://live.cooltv.top/tv/lotus.php
凤凰香港,http://113.117.74.12:8081/hls/38/index.m3u8
凤凰中文,http://113.117.74.12:8081/hls/37/index.m3u8
凤凰资讯,http://113.117.74.12:8081/hls/36/index.m3u8
HBO1台,http://208.115.225.174:14165
HBO2台,http://208.115.225.174:14140
HBO3台,http://208.115.225.174:14160
HBO4台,http://208.115.225.174:14136
HBO5台,http://208.115.225.174:14148
翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts
明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts
翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
明珠台,http://198.16.100.90:8278/pearl_twn/playlist.m3u8?tid=MC6C7041327570413275&ct=19226&tsum=681972baf66d69caf7cccc92a90e5aad
星河台,http://113.117.74.12:8081/hls/135/index.m3u8
星河台,http://lcx-olt.8866.org:8181/tsfile/live/1004_1.m3u8
廣東珠江,http://lcx-olt.8866.org:8181/tsfile/live/1002_1.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8
凤凰中文,http://lcx-olt.8866.org:8181/tsfile/live/1070_1.m3u8
凤凰资讯,http://lcx-olt.8866.org:8181/tsfile/live/1072_1.m3u8
龙祥时代,http://lcx-olt.8866.org:8181/tsfile/live/1077_1.m3u8
东森电影,http://lcx-olt.8866.org:8181/tsfile/live/1075_1.m3u8
东森洋片,http://lcx-olt.8866.org:8181/tsfile/live/1133_1.m3u8
东森电影,http://198.16.100.90:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
东森洋片,http://198.16.100.90:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4
东森戏剧,http://198.16.100.90:8278/ettvdrama/playlist.m3u8?tid=MA2A9945921599459215&ct=19249&tsum=c9097ecdf4a17c0922196dbf04b0c6e7
东森戏剧,http://198.16.100.90:8278/ettvdrama/playlist.m3u8?tid=ME1E3883142638831426&ct=19225&tsum=12c87a5fab65a0ba071cebce86313f45
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?tid=MC4C3328955833289558&ct=19249&tsum=d68431432600bbf503d95f629f3acc11
东森新闻,http://198.16.100.90:8278/ettvnews/playlist.m3u8?ct=19225&tid=MAEA2793211727932117&tsum=151345e2ab6bc0c89ac85598f1988cd3
